lake_nhdid,percent_bass,state,stock_size,wae_mod_lifestage,wae_repro,year,lake_waterarea_ha,lake_shorelinedevfactor,gdd_wtr_5c,tsi,trophic,stock_density,wae_mod,lake_maxdepth_m,rsvr,lake_namelagos,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,fips,merge_key,state_abbr,county_name,median_income,population,year_diff,prop_below_poverty,prop_hs_grad,prop_bachelors
144884358,0.637477836,SD,Small_Fingerling,age_2,none,2006,68.43785787,2.855373226,2563.646265,58.54163378,eutrophic,277.624119,0.422087746,11.8872,Rsvr,White Lake,46091,45.8506832295471,-97.6181990199481,46091,46091_2006,SD,"Marshall County, South Dakota",51579.0,4668.0,8,0.1488860325621251,0.10004284490145672,0.00728363324764353
122851099,0.528082462,SD,Large_Fingerling,age_2,none,2008,146.8860408,1.36784527,2654.551107,59.10096181,eutrophic,48.11893602,0.223903177,5.3,Nl,Lake Cochrane,46039,44.708170262015,-96.4781479285204,46039,46039_2008,SD,"Deuel County, South Dakota",52717.0,4340.0,6,0.052995391705069124,0.11682027649769586,0.004377880184331797
122851099,0.537258711,SD,Large_Fingerling,age_2,none,2010,146.8860408,1.36784527,2806.001184,58.90651458,eutrophic,21.62220441,0.154311649,5.3,Nl,Lake Cochrane,46039,44.708170262015,-96.4781479285204,46039,46039_2010,SD,"Deuel County, South Dakota",52717.0,4340.0,4,0.052995391705069124,0.11682027649769586,0.004377880184331797
122851099,0.578965447,SD,Large_Fingerling,age_2,none,2012,146.8860408,1.36784527,2869.880315,59.19142769,eutrophic,25.35979579,0.245083207,5.3,Nl,Lake Cochrane,46039,44.708170262015,-96.4781479285204,46039,46039_2012,SD,"Deuel County, South Dakota",52717.0,4340.0,2,0.052995391705069124,0.11682027649769586,0.004377880184331797
147911290,0.509088044,SD,Small_Fingerling,age_2,none,2004,495.916818,8.189227631,2509.59271,65.93675664,hyper_eutrophic,487.5817702,0.795763994,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2004,SD,"Brown County, South Dakota",52469.0,37528.0,10,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.58022858,SD,Large_Fingerling,age_2,none,2005,495.916818,8.189227631,2707.240308,67.23366176,hyper_eutrophic,146.2503334,0.269288956,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2005,SD,"Brown County, South Dakota",52469.0,37528.0,9,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.601350577,SD,Large_Fingerling,age_2,none,2006,495.916818,8.189227631,2700.356238,67.17127085,hyper_eutrophic,84.05845191,0.293494705,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2006,SD,"Brown County, South Dakota",52469.0,37528.0,8,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.592525347,SD,Small_Fingerling,age_2,none,2007,495.916818,8.189227631,2807.403598,67.38416015,hyper_eutrophic,245.6057056,0.207261725,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2007,SD,"Brown County, South Dakota",52469.0,37528.0,7,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.571801506,SD,Small_Fingerling,age_2,none,2008,495.916818,8.189227631,2530.647179,66.62481354,hyper_eutrophic,244.9201067,0.146747352,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2008,SD,"Brown County, South Dakota",52469.0,37528.0,6,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.595421924,SD,Small_Fingerling,age_2,none,2010,495.916818,8.189227631,2686.205697,65.86766377,hyper_eutrophic,247.6625021,0.119515885,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2010,SD,"Brown County, South Dakota",52469.0,37528.0,4,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.64263641,SD,Small_Fingerling,age_2,none,2012,495.916818,8.189227631,2686.927181,66.17352769,hyper_eutrophic,240.0604208,0.0,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2012,SD,"Brown County, South Dakota",52469.0,37528.0,2,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.524761169,SD,Small_Fingerling,age_2,none,2014,495.916818,8.189227631,2533.692187,66.06495137,hyper_eutrophic,244.6982953,0.656580938,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2014,SD,"Brown County, South Dakota",52469.0,37528.0,0,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.6117208,SD,Small_Fingerling,age_2,none,2016,495.916818,8.189227631,2827.762171,66.43762761,hyper_eutrophic,244.1538492,0.449319213,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2016,SD,"Brown County, South Dakota",52469.0,37528.0,2,0.096861010445534,0.1284640801534854,0.006448518439565125
147911290,0.560839421,SD,Small_Fingerling,age_2,none,2018,495.916818,8.189227631,2769.885023,66.85394174,hyper_eutrophic,183.7404917,0.627836611,9.144,Rsvr,Elm Lake,46013,45.8550942240712,-98.7073403538607,46013,46013_2018,SD,"Brown County, South Dakota",58216.0,38915.0,1,0.10150327637157908,0.13922651933701657,0.0061929847102659644
148621844,0.573257721,SD,Large_Fingerling,age_2,combo,2004,327.7522375,6.005239097,2623.574548,67.89713967,hyper_eutrophic,99.26705688,0.877458396,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2004,SD,"Brown County, South Dakota",52469.0,37528.0,10,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.607804687,SD,Large_Fingerling,age_2,combo,2006,327.7522375,6.005239097,2793.445645,68.22197795,hyper_eutrophic,72.70125807,0.192133132,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2006,SD,"Brown County, South Dakota",52469.0,37528.0,8,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.60027803,SD,Large_Fingerling,age_2,combo,2007,327.7522375,6.005239097,2905.545009,68.41238719,hyper_eutrophic,35.89906843,0.175491679,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2007,SD,"Brown County, South Dakota",52469.0,37528.0,7,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.575013117,SD,Large_Fingerling,age_2,combo,2008,327.7522375,6.005239097,2641.888065,68.04804089,hyper_eutrophic,12.86947736,0.484114977,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2008,SD,"Brown County, South Dakota",52469.0,37528.0,6,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.63691252,SD,Large_Fingerling,age_2,combo,2010,327.7522375,6.005239097,2782.730866,68.57554838,hyper_eutrophic,35.9661923,0.403933434,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2010,SD,"Brown County, South Dakota",52469.0,37528.0,4,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.570763922,SD,Large_Fingerling,age_2,combo,2011,327.7522375,6.005239097,2676.834783,68.04532679,hyper_eutrophic,46.4985384,0.558245083,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2011,SD,"Brown County, South Dakota",52469.0,37528.0,3,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.597571528,SD,Large_Fingerling,age_2,combo,2012,327.7522375,6.005239097,2788.00557,68.37134737,hyper_eutrophic,31.03868971,0.119515885,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2012,SD,"Brown County, South Dakota",52469.0,37528.0,2,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.629812606,SD,Large_Fingerling,age_2,combo,2013,327.7522375,6.005239097,2713.355618,68.35270322,hyper_eutrophic,83.42887362,0.450832073,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2013,SD,"Brown County, South Dakota",52469.0,37528.0,1,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.537539042,SD,Large_Fingerling,age_2,combo,2014,327.7522375,6.005239097,2617.313942,68.0966216,hyper_eutrophic,56.20098933,0.541603631,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2014,SD,"Brown County, South Dakota",52469.0,37528.0,0,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.652161012,SD,Large_Fingerling,age_2,combo,2016,327.7522375,6.005239097,2948.183921,68.46189601,hyper_eutrophic,18.39804374,0.384266263,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2016,SD,"Brown County, South Dakota",52469.0,37528.0,2,0.096861010445534,0.1284640801534854,0.006448518439565125
148621844,0.603408204,SD,Small_Fingerling,age_2,combo,2017,327.7522375,6.005239097,2721.158312,69.2610941,hyper_eutrophic,184.0414591,0.49924357,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2017,SD,"Brown County, South Dakota",58216.0,38915.0,2,0.10150327637157908,0.13922651933701657,0.0061929847102659644
148621844,0.614671367,SD,Small_Fingerling,age_2,combo,2018,327.7522375,6.005239097,2862.832563,68.3428348,hyper_eutrophic,191.1199767,0.468986384,5.5,Rsvr,Richmond Lake,46013,45.538019320942,-98.6187972065675,46013,46013_2018,SD,"Brown County, South Dakota",58216.0,38915.0,1,0.10150327637157908,0.13922651933701657,0.0061929847102659644
126757478,0.443411826,SD,Fry,age_2,none,2005,2050.390694,1.485290834,2856.074129,60.20876775,eutrophic,1121.737436,0.897125567,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2005,SD,"Codington County, South Dakota",47891.0,27598.0,9,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757478,0.424015602,SD,Fry,age_2,none,2008,2050.390694,1.485290834,2626.060736,68.05686577,hyper_eutrophic,1219.279822,0.497730711,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2008,SD,"Codington County, South Dakota",47891.0,27598.0,6,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757478,0.444735775,SD,Fry,age_2,none,2009,2050.390694,1.485290834,2475.653931,59.39939432,eutrophic,1219.279822,0.290468986,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2009,SD,"Codington County, South Dakota",47891.0,27598.0,5,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757478,0.380004713,SD,Fry,age_2,none,2013,2050.390694,1.485290834,2648.975348,60.28836927,eutrophic,1170.508629,0.767019667,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2013,SD,"Codington County, South Dakota",47891.0,27598.0,1,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757478,0.382788745,SD,Fry,age_2,none,2014,2050.390694,1.485290834,2550.128905,68.02779578,hyper_eutrophic,1219.279822,0.627836611,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2014,SD,"Codington County, South Dakota",47891.0,27598.0,0,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757478,0.518209211,SD,Fry,age_2,none,2016,2050.390694,1.485290834,2958.325192,58.42891825,eutrophic,1170.508629,0.0,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2016,SD,"Codington County, South Dakota",47891.0,27598.0,2,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757478,0.425238552,SD,Fry,age_2,none,2017,2050.390694,1.485290834,2701.909354,67.08333814,hyper_eutrophic,1170.508629,0.488653555,3.8,Nl,Lake Kampeska,46029,44.9253774437768,-97.2105146879061,46029,46029_2017,SD,"Codington County, South Dakota",56376.0,28026.0,2,0.12670377506601013,0.11168200956254906,0.0009633911368015414
126757766,0.457798219,SD,Fry,age_2,none,2004,1133.648888,1.661615374,2626.441814,59.12629951,eutrophic,2469.90054,0.815431165,2.1336,Nl,Pelican Lake,46029,44.8690074734719,-97.1795363608091,46029,46029_2004,SD,"Codington County, South Dakota",47891.0,27598.0,10,0.10504384375679397,0.10493514022755272,0.0017030219581129068
126757766,0.509089215,SD,Fry,age_2,none,2012,1133.648888,1.661615374,2768.803759,67.60091764,hyper_eutrophic,1234.95027,0.161875946,2.1336,Nl,Pelican Lake,46029,44.8690074734719,-97.1795363608091,46029,46029_2012,SD,"Codington County, South Dakota",47891.0,27598.0,2,0.10504384375679397,0.10493514022755272,0.0017030219581129068
122550453,0.493434283,SD,Small_Fingerling,age_2,none,2004,196.531119,1.586746835,2481.622438,50.0729122,mesotrophic,179.1064956,0.331316188,3.9624,Nl,Punished Womans Lake,46029,45.1122460003614,-96.9369239993542,46029,46029_2004,SD,"Codington County, South Dakota",47891.0,27598.0,10,0.10504384375679397,0.10493514022755272,0.0017030219581129068
144261638,0.640854726,SD,Large_Fingerling,age_2,none,2005,281.954255,4.072645021,2794.184699,67.88664439,hyper_eutrophic,118.1397316,0.0,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2005,SD,"Edmunds County, South Dakota",54229.0,4036.0,9,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.679777691,SD,Small_Fingerling,age_2,none,2007,281.954255,4.072645021,2887.677512,67.94766793,hyper_eutrophic,286.5003758,0.0,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2007,SD,"Edmunds County, South Dakota",54229.0,4036.0,7,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.665795942,SD,Small_Fingerling,age_2,none,2008,281.954255,4.072645021,2638.112682,68.70479852,hyper_eutrophic,283.7339696,0.0,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2008,SD,"Edmunds County, South Dakota",54229.0,4036.0,6,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.597416364,SD,Small_Fingerling,age_2,none,2009,281.954255,4.072645021,2501.780309,68.32304383,hyper_eutrophic,284.1418372,0.340393343,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2009,SD,"Edmunds County, South Dakota",54229.0,4036.0,5,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.673290038,SD,Small_Fingerling,age_2,none,2010,281.954255,4.072645021,2747.944276,68.21151312,hyper_eutrophic,284.797972,0.0,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2010,SD,"Edmunds County, South Dakota",54229.0,4036.0,4,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.628224657,SD,Small_Fingerling,age_2,none,2011,281.954255,4.072645021,2648.001629,68.91735136,hyper_eutrophic,283.6630361,0.223903177,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2011,SD,"Edmunds County, South Dakota",54229.0,4036.0,3,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.598538544,SD,Small_Fingerling,age_2,none,2013,281.954255,4.072645021,2699.112293,69.15047437,hyper_eutrophic,173.4323889,0.161875946,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2013,SD,"Edmunds County, South Dakota",54229.0,4036.0,1,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.601669337,SD,Small_Fingerling,age_2,none,2014,281.954255,4.072645021,2605.707977,68.04017726,hyper_eutrophic,283.4005822,0.236006051,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2014,SD,"Edmunds County, South Dakota",54229.0,4036.0,0,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.648034507,SD,Small_Fingerling,age_2,none,2015,281.954255,4.072645021,2794.737547,67.95330772,hyper_eutrophic,283.9467701,0.0,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2015,SD,"Edmunds County, South Dakota",54229.0,4036.0,1,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.626103004,SD,Small_Fingerling,age_2,none,2016,281.954255,4.072645021,2925.015648,68.70897582,hyper_eutrophic,411.0241217,0.655068079,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2016,SD,"Edmunds County, South Dakota",54229.0,4036.0,2,0.11397423191278494,0.11570862239841427,0.0007433102081268583
144261638,0.604842883,SD,Small_Fingerling,age_2,none,2017,281.954255,4.072645021,2678.51619,69.88632461,hyper_eutrophic,232.0234536,0.468986384,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2017,SD,"Edmunds County, South Dakota",71324.0,3909.0,2,0.04528012279355334,0.13251470964441034,0.0061396776669224865
144261638,0.595401509,SD,Small_Fingerling,age_2,none,2018,281.954255,4.072645021,2832.566778,68.83142506,hyper_eutrophic,213.4388786,0.541603631,8.5344,Rsvr,Lake Parmley,46045,45.4659081224749,-98.726643964389,46045,46045_2018,SD,"Edmunds County, South Dakota",71324.0,3909.0,1,0.04528012279355334,0.13251470964441034,0.0061396776669224865
125127688,0.617907039,SD,Small_Fingerling,age_2,none,2006,270.8329179,2.957690687,3057.143651,70.28895826,hyper_eutrophic,250.191153,0.264750378,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2006,SD,"Davison County, South Dakota",50061.0,19730.0,8,0.1156614292954891,0.12873796249366448,0.0014698428788646732
125127688,0.607771281,SD,Large_Fingerling,age_2,none,2007,270.8329179,2.957690687,3193.230695,68.19665513,hyper_eutrophic,19.17049095,0.213313162,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2007,SD,"Davison County, South Dakota",50061.0,19730.0,7,0.1156614292954891,0.12873796249366448,0.0014698428788646732
125127688,0.533535078,SD,Small_Fingerling,age_2,none,2009,270.8329179,2.957690687,2780.695428,69.50399372,hyper_eutrophic,249.2311515,0.789712557,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2009,SD,"Davison County, South Dakota",50061.0,19730.0,5,0.1156614292954891,0.12873796249366448,0.0014698428788646732
125127688,0.637009435,SD,Small_Fingerling,age_2,none,2012,270.8329179,2.957690687,3122.982723,67.89990761,hyper_eutrophic,248.6403814,0.0,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2012,SD,"Davison County, South Dakota",50061.0,19730.0,2,0.1156614292954891,0.12873796249366448,0.0014698428788646732
125127688,0.578026832,SD,Small_Fingerling,age_2,none,2013,270.8329179,2.957690687,2912.913878,68.95836989,hyper_eutrophic,118.4494125,0.143721634,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2013,SD,"Davison County, South Dakota",50061.0,19730.0,1,0.1156614292954891,0.12873796249366448,0.0014698428788646732
125127688,0.633616586,SD,Small_Fingerling,age_2,none,2015,270.8329179,2.957690687,3098.384961,68.00268199,hyper_eutrophic,194.5775292,0.0,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2015,SD,"Davison County, South Dakota",50061.0,19730.0,1,0.1156614292954891,0.12873796249366448,0.0014698428788646732
125127688,0.602285603,SD,Small_Fingerling,age_2,none,2016,270.8329179,2.957690687,3292.891733,68.18657196,hyper_eutrophic,177.3048874,0.0,6.4008,Rsvr,Lake Mitchell,46035,43.7567733528899,-98.048549165437,46035,46035_2016,SD,"Davison County, South Dakota",50061.0,19730.0,2,0.1156614292954891,0.12873796249366448,0.0014698428788646732
126758849,0.542591725,SD,Fry,age_2,none,2005,3963.715956,1.923414382,2816.559005,58.06645801,eutrophic,2951.775589,0.50075643,5.7912,Nl,Lake Poinsett; Dry Lake,46057,44.5609996493324,-97.0834539083948,46057,46057_2005,SD,"Hamlin County, South Dakota",56134.0,5949.0,9,0.06303580433686334,0.08858631702807195,0.004202386955790889
126758849,0.532595182,SD,Fry,age_2,none,2006,3963.715956,1.923414382,2706.017464,58.54446519,eutrophic,2030.92252,0.422087746,5.7912,Nl,Lake Poinsett; Dry Lake,46057,44.5609996493324,-97.0834539083948,46057,46057_2006,SD,"Hamlin County, South Dakota",56134.0,5949.0,8,0.06303580433686334,0.08858631702807195,0.004202386955790889
126758849,0.425405124,SD,Fry,age_2,none,2009,3963.715956,1.923414382,2422.797305,58.28440674,eutrophic,1009.154047,0.824508321,5.7912,Nl,Lake Poinsett; Dry Lake,46057,44.5609996493324,-97.0834539083948,46057,46057_2009,SD,"Hamlin County, South Dakota",56134.0,5949.0,5,0.06303580433686334,0.08858631702807195,0.004202386955790889
126758849,0.513323018,SD,Fry,age_2,none,2011,3963.715956,1.923414382,2624.932275,58.15491206,eutrophic,756.8655356,0.269288956,5.7912,Nl,Lake Poinsett; Dry Lake,46057,44.5609996493324,-97.0834539083948,46057,46057_2011,SD,"Hamlin County, South Dakota",56134.0,5949.0,3,0.06303580433686334,0.08858631702807195,0.004202386955790889
126758849,0.566779151,SD,Fry,age_2,none,2012,3963.715956,1.923414382,2774.738586,60.04767312,eutrophic,1009.154047,0.34795764,5.7912,Nl,Lake Poinsett; Dry Lake,46057,44.5609996493324,-97.0834539083948,46057,46057_2012,SD,"Hamlin County, South Dakota",56134.0,5949.0,2,0.06303580433686334,0.08858631702807195,0.004202386955790889
126758849,0.433453785,SD,Fry,age_2,none,2014,3963.715956,1.923414382,2526.525086,60.08330065,eutrophic,1009.154047,0.922844175,5.7912,Nl,Lake Poinsett; Dry Lake,46057,44.5609996493324,-97.0834539083948,46057,46057_2014,SD,"Hamlin County, South Dakota",56134.0,5949.0,0,0.06303580433686334,0.08858631702807195,0.004202386955790889
123218588,0.589772771,SD,Large_Fingerling,age_2,none,2005,230.3749021,4.303142172,3100.797887,69.0372067,hyper_eutrophic,71.81337833,0.267776097,5.7912,Rsvr,East Vermillion Lake; East Fork Vermillion River Reservoir,46087,43.5986447367356,-97.1721455627652,46087,46087_2005,SD,"McCook County, South Dakota",56603.0,5615.0,9,0.07711487088156722,0.10703472840605521,0.002493321460373998
123218588,0.586626145,SD,Small_Fingerling,age_2,none,2006,230.3749021,4.303142172,2956.357974,69.31107325,hyper_eutrophic,223.2231008,0.857791225,5.7912,Rsvr,East Vermillion Lake; East Fork Vermillion River Reservoir,46087,43.5986447367356,-97.1721455627652,46087,46087_2006,SD,"McCook County, South Dakota",56603.0,5615.0,8,0.07711487088156722,0.10703472840605521,0.002493321460373998
123218588,0.596207758,SD,Large_Fingerling,age_2,none,2011,230.3749021,4.303142172,2849.647539,67.66730738,hyper_eutrophic,0.850787122,0.284417549,5.7912,Rsvr,East Vermillion Lake; East Fork Vermillion River Reservoir,46087,43.5986447367356,-97.1721455627652,46087,46087_2011,SD,"McCook County, South Dakota",56603.0,5615.0,3,0.07711487088156722,0.10703472840605521,0.002493321460373998
123218588,0.574666176,SD,Small_Fingerling,age_2,none,2013,230.3749021,4.303142172,2791.854166,68.14059689,hyper_eutrophic,219.338129,0.570347958,5.7912,Rsvr,East Vermillion Lake; East Fork Vermillion River Reservoir,46087,43.5986447367356,-97.1721455627652,46087,46087_2013,SD,"McCook County, South Dakota",56603.0,5615.0,1,0.07711487088156722,0.10703472840605521,0.002493321460373998
123218588,0.60880554,SD,Large_Fingerling,age_2,none,2014,230.3749021,4.303142172,2787.602196,68.28855659,hyper_eutrophic,44.30604162,0.403933434,5.7912,Rsvr,East Vermillion Lake; East Fork Vermillion River Reservoir,46087,43.5986447367356,-97.1721455627652,46087,46087_2014,SD,"McCook County, South Dakota",56603.0,5615.0,0,0.07711487088156722,0.10703472840605521,0.002493321460373998
123218588,0.628081561,SD,Small_Fingerling,age_2,none,2017,230.3749021,4.303142172,2945.970661,67.1458575,hyper_eutrophic,157.3522101,0.0,5.7912,Rsvr,East Vermillion Lake; East Fork Vermillion River Reservoir,46087,43.5986447367356,-97.1721455627652,46087,46087_2017,SD,"McCook County, South Dakota",61507.0,5548.0,2,0.09390771449170872,0.10868781542898341,0.004325883201153569
130997246,0.581395932,SD,Large_Fingerling,age_2,none,2008,87.02400083,1.41496516,2816.751071,62.74385156,eutrophic,28.40595671,0.661119516,4.5,Nl,Wall Lake,46099,43.5340196138656,-96.9593713334039,46099,46099_2008,SD,"Minnehaha County, South Dakota",53391.0,176014.0,6,0.11347392821025601,0.13389275853057142,0.006510845728180713
70333891,0.25,WI,Small_Fingerling,age_1,combo,2009,291.2300773,2.262109388,2045.543235,37.17082602,mesotrophic,86.41964537,0.254065041,19.2024,Nl,Two Sisters Lake,55085,45.7699625979978,-89.5177427766148,55085,55085_2009,WI,"Oneida County, Wisconsin",54198.0,35345.0,9,0.08434007638987127,0.1351817796010751,0.00560192389305418
70333891,0.25,WI,Small_Fingerling,age_1,combo,2011,291.2300773,2.262109388,2319.265455,39.31981297,mesotrophic,86.40934423,0.418699187,19.2024,Nl,Two Sisters Lake,55085,45.7699625979978,-89.5177427766148,55085,55085_2011,WI,"Oneida County, Wisconsin",54198.0,35345.0,7,0.08434007638987127,0.1351817796010751,0.00560192389305418
70334567,0.353658537,WI,Large_Fingerling,age_1,combo,2012,107.4899783,2.606783964,2421.76213,49.53419229,mesotrophic,9.30319287,0.174796748,3.6576,Rsvr,Pier Lake,55085,45.7301711756892,-89.9770560325572,55085,55085_2012,WI,"Oneida County, Wisconsin",54198.0,35345.0,6,0.08434007638987127,0.1351817796010751,0.00560192389305418
70338355,0.87195122,WI,Large_Fingerling,age_1,combo,2013,283.4109637,2.772196918,2285.8265,47.16749611,mesotrophic,23.64058155,0.62398374,13.4112,Rsvr,Kawaguesaga Lake,55085,45.8676064155691,-89.7384087347627,55085,55085_2013,WI,"Oneida County, Wisconsin",54198.0,35345.0,5,0.08434007638987127,0.1351817796010751,0.00560192389305418
70332997,0.790650407,WI,Large_Fingerling,age_1,combo,2013,536.7357926,3.303011361,2268.457067,41.44438216,mesotrophic,25.33089872,0.514227642,18.288,Rsvr,Minocqua Lake,55085,45.8716547609709,-89.6918329412131,55085,55085_2013,WI,"Oneida County, Wisconsin",54198.0,35345.0,5,0.08434007638987127,0.1351817796010751,0.00560192389305418
70333891,0.25,WI,Small_Fingerling,age_1,combo,2013,291.2300773,2.262109388,2282.948906,38.07851045,mesotrophic,86.40934423,0.18495935,19.2024,Nl,Two Sisters Lake,55085,45.7699625979978,-89.5177427766148,55085,55085_2013,WI,"Oneida County, Wisconsin",54198.0,35345.0,5,0.08434007638987127,0.1351817796010751,0.00560192389305418
70332483,0.928861789,WI,Large_Fingerling,age_1,combo,2014,283.4851866,2.810866377,2210.633415,45.89118601,mesotrophic,17.6376059,0.577235772,12.8016,Rsvr,Shishebogama Lake,55085,45.8975488014324,-89.8204317533489,55085,55085_2014,WI,"Oneida County, Wisconsin",54198.0,35345.0,4,0.08434007638987127,0.1351817796010751,0.00560192389305418
70335669,0.111788618,WI,Large_Fingerling,age_1,combo,2014,162.4847658,2.418923332,2285.075094,54.47501821,eutrophic,49.37078229,0.0,10.668,Nl,Lake Thompson,55085,45.6321528550223,-89.3303004762534,55085,55085_2014,WI,"Oneida County, Wisconsin",54198.0,35345.0,4,0.08434007638987127,0.1351817796010751,0.00560192389305418
70338355,0.898373984,WI,Large_Fingerling,age_1,combo,2015,283.4109637,2.772196918,2398.810233,46.59801703,mesotrophic,24.68500127,0.666666667,13.4112,Rsvr,Kawaguesaga Lake,55085,45.8676064155691,-89.7384087347627,55085,55085_2015,WI,"Oneida County, Wisconsin",54198.0,35345.0,3,0.08434007638987127,0.1351817796010751,0.00560192389305418
